company_name,company_link,company_location_companiespage,company_phone_x,company_calendar,logo_link,company_name_copg,license_no,start_date,expiry_date,address,phone_no,email,active_company,job_name_jobs_list,job_page_link,jobs_country_jobs_list,posted_date,deadline,job_salary_jobs_list,job_page_full_url,job_name_job_page,company_name_job_page,job_country_job_page,job_time_job_page,job_salary_job_page,job_category,job_overview,job_description_details,company_reg_date,company_phone_y,active_job
SOWICKS RECRUITMENT AGENCY LTD,https://eemis.mglsd.go.ug/companies/SOWICKSRECRUITMENTAGENCYLTD_884736,MAKINDYE,+256773970246,"26 Feb, 2023 - 25 Feb, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_384_1669194626.jpeg,SOWICKS RECRUITMENT AGENCY LTD,E23020020,26 February 2023,25 February 2025,"(' P.O.BOX 103473 KAMPALA . UGANDA', 'Kampala, Uganda ')", +256773970246 , sowicksrecruitmentagencyltd@gmail.com ,False,,,,,,,,,,,,,,,,,,False
SPARK LABOUR AGENCY LIMITED,https://eemis.mglsd.go.ug/companies/SPARKLABOURAGENCYLIMITED_1743126,LUNGUJJA  MAKAMBA ROAD,+256-786-691694,"04 Apr, 2023 - 03 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_539_1670836018.jpeg,SPARK LABOUR AGENCY LIMITED,E23040010,04 April 2023,03 April 2025,"(' P.O.BOX 104367 KAMPALA UGANDA', 'Kampala, Uganda ')", +256-786-691694 , sparklabouragency@gmail.com ,True,,,,,,,,,,,,,,,,,,False
SPARK SECURITY SERVICE SOLE PROPRIETORSHIP LLC,https://eemis.mglsd.go.ug/companies/SPARKSECURITYSERVICESOLEPROPRIETORSHIPLLC_25461600,"ABDULLA AL MULLA BLDG 39, FLOOR 1&2, AL NAHYAN CAMP, ABU DHABI, UAE",+971-012-666113,"15 Aug, 2023 - 15 Aug, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_2060_1691394777.png,SPARK SECURITY SERVICE SOLE PROPRIETORSHIP LLC,AE23080012,15 August 2023,15 August 2025,"(' P.O Box ', 'Abu Zaby, United Arab Emirates ')", +971-012-666113 , sparksecservices8@gmail.com ,True,,,,,,,,,,,,,,,,,,False
SPHERE RECRUITMENT LTD,https://eemis.mglsd.go.ug/companies/SPHERERECRUITMENTLTD_4541400,104009 Kampala,+256-707-555008,"26 Aug, 2024 - 25 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_870_1652780914.jpeg,SPHERE RECRUITMENT LTD,E24080043,26 August 2024,25 August 2026,"(' P.O Box 3673', 'Kampala, Uganda ')", +256-707-555008 , sphererecruitmentltd@gmail.com ,True,,,,,,,,,,,,,,,,,,False
SPIN LABOUR CONSULTANTS LIMITED,https://eemis.mglsd.go.ug/companies/SPINLABOURCONSULTANTSLIMITED_252150,"PLOT 1098, OFF KABAKA ANJAGALA ROAD",+256-702-222288,"18 Nov, 2024 - 17 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_205_1583251032.jpg,SPIN LABOUR CONSULTANTS LIMITED,E24110015,18 November 2024,17 November 2026,"(' P.O Box 37226', 'Kampala, Uganda ')", +256-702-222288 , spinconsults@gmail.com ,True,HOUSE MAID,./jobs?id=6765,Saudi Arabia,"26 Feb, 2025 - 26 Feb, 2027","Deadline : 22 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6765,HOUSE MAID,SPIN LABOUR CONSULTANTS LIMITED,Saudi Arabia,"Feb 26, 2025 - Feb 26, 2027 ",SAR 900,Domestic Worker,HOUSEMAIDS,HOUSEMAIDS,"18 November, 2024",+256-702-222288,True
SPIN LABOUR CONSULTANTS LIMITED,https://eemis.mglsd.go.ug/companies/SPINLABOURCONSULTANTSLIMITED_252150,"PLOT 1098, OFF KABAKA ANJAGALA ROAD",+256-702-222288,"18 Nov, 2024 - 17 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_205_1583251032.jpg,SPIN LABOUR CONSULTANTS LIMITED,E24110015,18 November 2024,17 November 2026,"(' P.O Box 37226', 'Kampala, Uganda ')", +256-702-222288 , spinconsults@gmail.com ,True,HOUSE MAID,./jobs?id=6765,Uganda,"Posted : 26 Feb, 2025","Deadline : 22 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6765,HOUSE MAID,SPIN LABOUR CONSULTANTS LIMITED,Saudi Arabia,"Feb 26, 2025 - Feb 26, 2027 ",SAR 900,Domestic Worker,HOUSEMAIDS,HOUSEMAIDS,"18 November, 2024",+256-702-222288,False
SRS SPECIALIST SECURITY SERVICES,https://eemis.mglsd.go.ug/companies/SRSSPECIALISTSECURITYSERVICES_23832294,"MAI TOWER ,ALHDAH 1",+256-787-646607,"30 Jan, 2023 - 30 Jan, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1993_1672736362.jpg,SRS SPECIALIST SECURITY SERVICES,AE23010035,30 January 2023,30 January 2025,"(' P.O Box ', ""'Ajman, United Arab Emirates "")", +256-787-646607 , himbfestus@gmail.com ,False,,,,,,,,,,,,,,,,,,False
STREPA INTERNATIONAL SERVICES LIMITED,https://eemis.mglsd.go.ug/companies/STREPAINTERNATIONALSERVICESLIMITED_212064,RUBAGA,+256-772-520685,"31 Jul, 2023 - 30 Jul, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_188_1680850906.jpg,STREPA INTERNATIONAL SERVICES LIMITED,E23070025,31 July 2023,30 July 2025,"(' P.O BOX 10397, KAMPALA UGANDA', 'Kampala, Uganda ')", +256-772-520685 , strepainternationalugandaltd@yahoo.com ,True,DRIVER,./jobs?id=6787,Uganda,"Posted : 10 Mar, 2025","Deadline : 05 Apr, 2025",SAR 1500,https://eemis.mglsd.go.ug/jobs?id=6787,DRIVER,STREPA INTERNATIONAL SERVICES LIMITED,Saudi Arabia,"Mar 10, 2025 - Mar 10, 2027 ",SAR 1500,Domestic Worker,1.	The first party is committed to recruit domestic workers from Uganda for the second party according to the following rules and conditions:,1.	The first party is committed to recruit domestic workers from Uganda for the second party according to the following rules and conditions:,"31 July, 2023",+256-772-520685,True
STREPA INTERNATIONAL SERVICES LIMITED,https://eemis.mglsd.go.ug/companies/STREPAINTERNATIONALSERVICESLIMITED_212064,RUBAGA,+256-772-520685,"31 Jul, 2023 - 30 Jul, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_188_1680850906.jpg,STREPA INTERNATIONAL SERVICES LIMITED,E23070025,31 July 2023,30 July 2025,"(' P.O BOX 10397, KAMPALA UGANDA', 'Kampala, Uganda ')", +256-772-520685 , strepainternationalugandaltd@yahoo.com ,True,HOUSE MAIDS,./jobs?id=6728,Saudi Arabia,"12 Feb, 2025 - 12 Feb, 2027","Deadline : 12 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6728,HOUSE MAIDS,STREPA INTERNATIONAL SERVICES LIMITED,Saudi Arabia,"Feb 12, 2025 - Feb 12, 2027 ",SAR 900,Domestic Worker,HOUSE MAID,HOUSE MAID,"31 July, 2023",+256-772-520685,False
STREPA INTERNATIONAL SERVICES LIMITED,https://eemis.mglsd.go.ug/companies/STREPAINTERNATIONALSERVICESLIMITED_212064,RUBAGA,+256-772-520685,"31 Jul, 2023 - 30 Jul, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_188_1680850906.jpg,STREPA INTERNATIONAL SERVICES LIMITED,E23070025,31 July 2023,30 July 2025,"(' P.O BOX 10397, KAMPALA UGANDA', 'Kampala, Uganda ')", +256-772-520685 , strepainternationalugandaltd@yahoo.com ,True,HOUSE MAIDS,./jobs?id=6728,Uganda,"Posted : 12 Feb, 2025","Deadline : 12 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6728,HOUSE MAIDS,STREPA INTERNATIONAL SERVICES LIMITED,Saudi Arabia,"Feb 12, 2025 - Feb 12, 2027 ",SAR 900,Domestic Worker,HOUSE MAID,HOUSE MAID,"31 July, 2023",+256-772-520685,False
STREPA INTERNATIONAL SERVICES LIMITED,https://eemis.mglsd.go.ug/companies/STREPAINTERNATIONALSERVICESLIMITED_212064,RUBAGA,+256-772-520685,"31 Jul, 2023 - 30 Jul, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_188_1680850906.jpg,STREPA INTERNATIONAL SERVICES LIMITED,E23070025,31 July 2023,30 July 2025,"(' P.O BOX 10397, KAMPALA UGANDA', 'Kampala, Uganda ')", +256-772-520685 , strepainternationalugandaltd@yahoo.com ,True,House Maid,./jobs?id=6780,Saudi Arabia,"10 Mar, 2025 - 10 Mar, 2027","Deadline : 29 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6780,House Maid,STREPA INTERNATIONAL SERVICES LIMITED,Saudi Arabia,"Mar 10, 2025 - Mar 10, 2027 ",SAR 900,Domestic Worker,M/S STREPA INTERNATIONAL SERVICES LTD,M/S STREPA INTERNATIONAL SERVICES LTD,"31 July, 2023",+256-772-520685,True
STREPA INTERNATIONAL SERVICES LIMITED,https://eemis.mglsd.go.ug/companies/STREPAINTERNATIONALSERVICESLIMITED_212064,RUBAGA,+256-772-520685,"31 Jul, 2023 - 30 Jul, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_188_1680850906.jpg,STREPA INTERNATIONAL SERVICES LIMITED,E23070025,31 July 2023,30 July 2025,"(' P.O BOX 10397, KAMPALA UGANDA', 'Kampala, Uganda ')", +256-772-520685 , strepainternationalugandaltd@yahoo.com ,True,Housemaid,./jobs?id=6736,Saudi Arabia,"20 Feb, 2025 - 20 Feb, 2027","Deadline : 14 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6736,Housemaid,STREPA INTERNATIONAL SERVICES LIMITED,Saudi Arabia,"Feb 20, 2025 - Feb 20, 2027 ",SAR 900,Domestic Worker,1.	The first party is committed to recruit domestic workers from Uganda for the second party according to the following rules and conditions:,1.	The first party is committed to recruit domestic workers from Uganda for the second party according to the following rules and conditions:,"31 July, 2023",+256-772-520685,False
SUCCESS JOBS CONSULTANTS LTD,https://eemis.mglsd.go.ug/companies/SUCCESSJOBSCONSULTANTSLTD_969624,ZANA,+256-701-272328,"18 Nov, 2024 - 17 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_402_1659597177.png,SUCCESS JOBS CONSULTANTS LTD,E24110019,18 November 2024,17 November 2026,"(' P.O.BOX 104841 KAMPALA, UGANDA', 'Kampala, Uganda ')", +256-701-272328 , Successjobsconsultants@gmail.com ,True,,,,,,,,,,,,,,,,,,False
SUNDOS ABDUL AZIZ AL JUHANI RECRUITMENT COMPANY,https://eemis.mglsd.go.ug/companies/SundosAbdulAzizAlJuhaniRecruitmentCompany_29543766,Riyadh -Saudi Arabia,+966-500-068446,"19 Feb, 2024 - 19 Feb, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2219_1707299385.png,SUNDOS ABDUL AZIZ AL JUHANI RECRUITMENT COMPANY,SA24020013,19 February 2024,19 February 2026,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-500-068446 , sondosoffice2030@gmail.com ,True,,,,,,,,,,,,,,,,,,False
SUNDOS ABDUL AZIZ AL JUHANI RECRUITMENT COMPANY,https://eemis.mglsd.go.ug/companies/SundosAbdulAzizAlJuhaniRecruitmentCompany_29543766,Riyadh -Saudi Arabia,+966-500-068446,"19 Feb, 2024 - 19 Feb, 2026",,,,,,,,,False,,,,,,,,,,,,,,,,,,False
SUNLAND AGENCIES LTD,https://eemis.mglsd.go.ug/companies/SUNLANDAGENCIESLTD_10454400,+256702749494,+256-702-749494,"08 Aug, 2024 - 07 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1320_1653905587.jpg,SUNLAND AGENCIES LTD,E24080011,08 August 2024,07 August 2026,"(' P.O Box 1456', 'Kampala, Uganda ')", +256-702-749494 , sunlandagencies@gmail.com ,True,,,,,,,,,,,,,,,,,,False
SUPREME LINK LIMITED,https://eemis.mglsd.go.ug/companies/SUPREMELINKLIMITED_637656,"WAKALIGA - WAKALIGA ROAD, OPPOSITE LUBIRIRI SECONDARY SCHOOL KAMPALA UGANDA",+256-782-767154,"19 Jun, 2024 - 18 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_326_1550654848.jpg,SUPREME LINK LIMITED,E24060014,19 June 2024,18 June 2026,"(' P.O Box 6077', 'Kampala, Uganda ')", +256-782-767154 , supremelink8@gmail.com ,True,,,,,,,,,,,,,,,,,,False
SUUBI RECRUITMENT CO. LTD.,https://eemis.mglsd.go.ug/companies/SUUBIRECRUITMENTCOLTD_718296,"75A KIMERA Rd, KAMPALA, UGANDA",+256-783-564019,"02 Apr, 2024 - 01 Apr, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_346_1697175460.jpg,SUUBI RECRUITMENT CO. LTD.,E24040001,02 April 2024,01 April 2026,"(' 3507 KAMPALA', 'Kampala, Uganda ')", +256-783-564019 , SUUBIRECRUITMENT@YAHOO.COM ,True,,,,,,,,,,,,,,,,,,False
SUUDI RECRUITMENT AGENCY LTD,https://eemis.mglsd.go.ug/companies/SUUDIRECRUITMENTAGENCYLTD_10328064,"14121, MENGO",+256-702-556069,"08 Aug, 2024 - 07 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1312_1649835219.gif,SUUDI RECRUITMENT AGENCY LTD,E24080008,08 August 2024,07 August 2026,"(' P.O Box 14121, MENGO', 'Kampala, Uganda ')", +256-702-556069 , ssuudirecruitmentagencyltd@gmail.com ,True,,,,,,,,,,,,,,,,,,False
SWIFT INTERNATIONAL RECRUITERS LIMITED,https://eemis.mglsd.go.ug/companies/SWIFTINTERNATIONALRECRUITERSLIMITED_42336,LUNGUJJA SSEKABAKA KINTU ROAD,+256-392-174783,"31 May, 2024 - 30 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_84_1643699520.jpeg,SWIFT INTERNATIONAL RECRUITERS LIMITED,E24050030,31 May 2024,30 May 2026,"(' P.O Box 6521', 'Kampala, Uganda ')", +256-392-174783 , swiftinternationalrecruiters@gmail.com ,True,HOUSE MAID,./jobs?id=6454,Saudi Arabia,"10 Sep, 2024 - 10 Sep, 2026","Deadline : 01 Sep, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6454,HOUSE MAID,SWIFT INTERNATIONAL RECRUITERS LIMITED,Saudi Arabia,"Sep 10, 2024 - Sep 10, 2026 ",SAR 900,Domestic Worker,"Overview: Domestic workers to help in housework like cleaning, washing and doing other housework like cooking and helping family members","Overview: Domestic workers to help in housework like cleaning, washing and doing other housework like cooking and helping family members						","31 May, 2024",+256-392-174783,True
SWIFT INTERNATIONAL RECRUITERS LIMITED,https://eemis.mglsd.go.ug/companies/SWIFTINTERNATIONALRECRUITERSLIMITED_42336,LUNGUJJA SSEKABAKA KINTU ROAD,+256-392-174783,"31 May, 2024 - 30 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_84_1643699520.jpeg,SWIFT INTERNATIONAL RECRUITERS LIMITED,E24050030,31 May 2024,30 May 2026,"(' P.O Box 6521', 'Kampala, Uganda ')", +256-392-174783 , swiftinternationalrecruiters@gmail.com ,True,HOUSEMAID,./jobs?id=6477,Saudi Arabia,"11 Oct, 2024 - 11 Oct, 2026","Deadline : 31 May, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6477,HOUSEMAID,SWIFT INTERNATIONAL RECRUITERS LIMITED,Saudi Arabia,"Oct 11, 2024 - Oct 11, 2026 ",SAR 900,Domestic Worker,"Job order over view : Overview: Domestic workers to help in housework like cleaning, washing and doing other housework like cooking and helping family members","Job order over view : Overview: Domestic workers to help in housework like cleaning, washing and doing other housework like cooking and helping family members						","31 May, 2024",+256-392-174783,True
SWIFT INTERNATIONAL RECRUITERS LIMITED,https://eemis.mglsd.go.ug/companies/SWIFTINTERNATIONALRECRUITERSLIMITED_42336,LUNGUJJA SSEKABAKA KINTU ROAD,+256-392-174783,"31 May, 2024 - 30 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_84_1643699520.jpeg,SWIFT INTERNATIONAL RECRUITERS LIMITED,E24050030,31 May 2024,30 May 2026,"(' P.O Box 6521', 'Kampala, Uganda ')", +256-392-174783 , swiftinternationalrecruiters@gmail.com ,True,House maid,./jobs?id=6540,Saudi Arabia,"19 Nov, 2024 - 19 Nov, 2026","Deadline : 01 Dec, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6540,House maid,SWIFT INTERNATIONAL RECRUITERS LIMITED,Saudi Arabia,"Nov 19, 2024 - Nov 19, 2026 ",SAR 900,Domestic Worker," Domestic workers to help in housework like cleaning, washing and doing other housework like cooking and helping family members"," Domestic workers to help in housework like cleaning, washing and doing other housework like cooking and helping family members						","31 May, 2024",+256-392-174783,True
SWIFT INTERNATIONAL RECRUITERS LIMITED,https://eemis.mglsd.go.ug/companies/SWIFTINTERNATIONALRECRUITERSLIMITED_42336,LUNGUJJA SSEKABAKA KINTU ROAD,+256-392-174783,"31 May, 2024 - 30 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_84_1643699520.jpeg,SWIFT INTERNATIONAL RECRUITERS LIMITED,E24050030,31 May 2024,30 May 2026,"(' P.O Box 6521', 'Kampala, Uganda ')", +256-392-174783 , swiftinternationalrecruiters@gmail.com ,True,family drivers,./jobs?id=6530,Saudi Arabia,"19 Nov, 2024 - 19 Nov, 2026","Deadline : 30 Jun, 2025",SAR 1200,https://eemis.mglsd.go.ug/jobs?id=6530,family drivers,SWIFT INTERNATIONAL RECRUITERS LIMITED,Saudi Arabia,"Nov 19, 2024 - Nov 19, 2026 ",SAR 1200,Other,family drivers responsible for driving family and children to and from school .,family drivers responsible for driving family and children to and from school .						,"31 May, 2024",+256-392-174783,True
T & N MIRACLE AGENCIES LTD,https://eemis.mglsd.go.ug/companies/TNMIRACLEAGENCIESLTD_14489496,1456 KAMPALA,+256-752-896624,"18 Jul, 2024 - 17 Jul, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1554_1655720098.jpg,T & N MIRACLE AGENCIES LTD,E24070010,18 July 2024,17 July 2026,"(' P.O Box 1456', 'Kampala, Uganda ')", +256-752-896624 , miracletnagencies@gmail.com ,True,HOUSE MAID,./jobs?id=6669,Saudi Arabia,"30 Jan, 2025 - 30 Jan, 2027","Deadline : 27 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6669,HOUSE MAID,T & N MIRACLE AGENCIES LTD,Saudi Arabia,"Jan 30, 2025 - Jan 30, 2027 ",SAR 900,Domestic Worker,"A maid completes tasks related to the cleaning of their clients' homes . They take out the trash, vacuum carpets, polish floors, and wipe down dirty surfaces. Maids also tidy up around the space and disinfect things like bathroom sinks and toilet bowls, among other tasks.","A maid completes tasks related to the cleaning of their clients' homes . They take out the trash, vacuum carpets, polish floors, and wipe down dirty surfaces. Maids also tidy up around the space and disinfect things like bathroom sinks and toilet bowls, among other tasks.						","18 July, 2024",+256-752-896624,False
T & N MIRACLE AGENCIES LTD,https://eemis.mglsd.go.ug/companies/TNMIRACLEAGENCIESLTD_14489496,1456 KAMPALA,+256-752-896624,"18 Jul, 2024 - 17 Jul, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1554_1655720098.jpg,T & N MIRACLE AGENCIES LTD,E24070010,18 July 2024,17 July 2026,"(' P.O Box 1456', 'Kampala, Uganda ')", +256-752-896624 , miracletnagencies@gmail.com ,True,HOUSE MAID,./jobs?id=6669,Uganda,"Posted : 30 Jan, 2025","Deadline : 27 Feb, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6669,HOUSE MAID,T & N MIRACLE AGENCIES LTD,Saudi Arabia,"Jan 30, 2025 - Jan 30, 2027 ",SAR 900,Domestic Worker,"A maid completes tasks related to the cleaning of their clients' homes . They take out the trash, vacuum carpets, polish floors, and wipe down dirty surfaces. Maids also tidy up around the space and disinfect things like bathroom sinks and toilet bowls, among other tasks.","A maid completes tasks related to the cleaning of their clients' homes . They take out the trash, vacuum carpets, polish floors, and wipe down dirty surfaces. Maids also tidy up around the space and disinfect things like bathroom sinks and toilet bowls, among other tasks.						","18 July, 2024",+256-752-896624,False
TAAKED ALJAUDA RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/taakedaljaudarecruitmentoffice_32741376,"Taif, Saudi Arabia",+966-509-801098,"Nov 30, 2024 - Nov 29, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2336_1729338180.jpg,TAAKED ALJAUDA RECRUITMENT OFFICE,SA24110037,30 November 2024,29 November 2026,"(' P.O Box ', 'Makkah, Saudi Arabia ')", +966-509-801098 , taakedaljauda@hotmail.com ,True,,,,,,,,,,,,,,,,,,False
TAIBA MAN POWER AGENCY LTD,https://eemis.mglsd.go.ug/companies/TAIBAMANPOWERAGENCYLTD_129654,Block 1 Plot 541 WAKALIGA ROAD,+256-772-892549,"02 Jul, 2024 - 01 Jul, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_147_1646629015.png,TAIBA MAN POWER AGENCY LTD,E24070004,02 July 2024,01 July 2026,"(' P.O Box ', 'Kampala, Uganda ')", +256-772-892549 , taiba.uga@gmail.com ,True,,,,,,,,,,,,,,,,,,False
TAKAMOL ALKHIBRAT RECRUITMENT COMPANY,https://eemis.mglsd.go.ug/companies/TakamolAlkhibratRecruitmentCompany_21865686,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-533-229222,"11 Feb, 2024 - 11 Feb, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1909_1666429959.jpg,TAKAMOL ALKHIBRAT RECRUITMENT COMPANY,SA24020008,11 February 2024,11 February 2026,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-533-229222 , takamolre@gmail.com ,True,,,,,,,,,,,,,,,,,,False
TALENT POWER EMPLOYMENT SERVICES,https://eemis.mglsd.go.ug/companies/TALENTPOWEREMPLOYMENTSERVICES_32685336,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+971-026-268900,"Oct 23, 2024 - Oct 23, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2334_1729077486.jpg,TALENT POWER EMPLOYMENT SERVICES,AE24100011,23 October 2024,23 October 2026,"(' P.O Box ', 'Abu Zaby, United Arab Emirates ')", +971-026-268900 , tpes@tpes-emirates.com ,True,,,,,,,,,,,,,,,,,,False
TAMAM RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/TAMAMRECRUITMENTOFFICE_30781350,"Al Falahh, Riyadh 12431, Saudi Arabia",+966-112-101520,"05 Nov, 2024 - 23 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_2265_1716885529.jpeg,TAMAM RECRUITMENT OFFICE,SA24110010,05 November 2024,23 April 2025,"(' P.O Box ', 'Riyadh, Saudi Arabia ')", +966-112-101520 , t.r.o@hotmail.com ,True,,,,,,,,,,,,,,,,,,False
TARGET RECRUITMENT AGENCY U LIMITED,https://eemis.mglsd.go.ug/companies/TARGETRECRUITMENTAGENCYULIMITED_848256,NSAMBYA,+256-761-353825,"28 Aug, 2023 - 27 Aug, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_376_1561038703.jpg,TARGET RECRUITMENT AGENCY U LIMITED,E23080014,28 August 2023,27 August 2025,"(' P.O.BOX KAMPALA UGANDA', 'Kampala, Uganda ')", +256-761-353825 , Targetugandajobs@gmail.com ,True,,,,,,,,,,,,,,,,,,False
TARM CAPITAL LIMITED,https://eemis.mglsd.go.ug/companies/TARMCAPITALLIMITED_4468614,0752224210,+256-772-569044,"02 Oct, 2023 - 01 Oct, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_863_1680868073.jpg,TARM CAPITAL LIMITED,E23100005,02 October 2023,01 October 2025,"(' 102228,kampala', 'Kampala, Uganda ')", +256-772-569044 , tarmcapitalug@gmail.com ,True,,,,,,,,,,,,,,,,,,False
TASAHEEL RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/TasaheelRecruitmentOffice_19332150,Makkah,+966-555-553093,"18 Sep, 2023 - 18 Sep, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1795_1664627172.jpeg,TASAHEEL RECRUITMENT OFFICE,SA23090009,18 September 2023,18 September 2025,"(' P.O Box ', 'Makkah, Saudi Arabia ')", +966-555-553093 , info@tasaheel-ksa.com ,True,,,,,,,,,,,,,,,,,,False
TASHILAT ALMASAFAH RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/TASHILATALMASAFAHRECRUITMENTOFFICE_28435974,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-502-885103,"22 Jul, 2024 - 22 Jul, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2177_1703743043.jpeg,TASHILAT ALMASAFAH RECRUITMENT OFFICE,SA24070014,22 July 2024,22 July 2026,"(' P.O Box ', 'Makkah, Saudi Arabia ')", +966-502-885103 , t.almesafah@gmail.com ,True,,,,,,,,,,,,,,,,,,False
TASPER INTERNATIONAL LTD,https://eemis.mglsd.go.ug/companies/TASPERINTERNATIONALLTD_14470854,NTINDA,+256782123123,"16 Aug, 2024 - 15 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1553_1657010989.jpeg,TASPER INTERNATIONAL LTD,E24080021,16 August 2024,15 August 2026,"(' P.O.BOX 73689 KAMPALA', 'Kampala, Uganda ')", +256782123123 , tasperinternational@gmail.com ,True,,,,,,,,,,,,,,,,,,False
TEMPCRO INTERNATIONAL LIMITED,https://eemis.mglsd.go.ug/companies/TEMPCROINTERNATIONALLIMITED_384,"KISASI, KISOTA ROAD",+256-775-911091,"26 Feb, 2023 - 25 Feb, 2025",https://eemis.mglsd.go.ug/assets/images/brands/logo_8161117594255.jpg,TEMPCRO INTERNATIONAL LIMITED,E23020015,26 February 2023,25 February 2025,"(' P.O BOX 71664', 'Kampala, Uganda ')", +256-775-911091 , tempcro@tempcro.com ,False,HOUSE MAID,./jobs?id=6781,Saudi Arabia,"03 Mar, 2025 - 03 Mar, 2027","Deadline : 29 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6781,HOUSE MAID,TEMPCRO INTERNATIONAL LIMITED,Saudi Arabia,"Mar 03, 2025 - Mar 03, 2027 ",SAR 900,Domestic Worker,1. Must be 21 t0 40 years of age ,1. Must be 21 t0 40 years of age ,"29 December, 2024",+256-775-911091,True
TEMPCRO INTERNATIONAL LIMITED,https://eemis.mglsd.go.ug/companies/TEMPCROINTERNATIONALLIMITED_384,"KISASI, KISOTA ROAD",+256-775-911091,"26 Feb, 2023 - 25 Feb, 2025",https://eemis.mglsd.go.ug/assets/images/brands/logo_8161117594255.jpg,TEMPCRO INTERNATIONAL LIMITED,E23020015,26 February 2023,25 February 2025,"(' P.O BOX 71664', 'Kampala, Uganda ')", +256-775-911091 , tempcro@tempcro.com ,False,HOUSE MAID,./jobs?id=6781,Uganda,"Posted : 03 Mar, 2025","Deadline : 29 Mar, 2025",SAR 900,https://eemis.mglsd.go.ug/jobs?id=6781,HOUSE MAID,TEMPCRO INTERNATIONAL LIMITED,Saudi Arabia,"Mar 03, 2025 - Mar 03, 2027 ",SAR 900,Domestic Worker,1. Must be 21 t0 40 years of age ,1. Must be 21 t0 40 years of age ,"29 December, 2024",+256-775-911091,False
