company_name,company_link,company_location_companiespage,company_phone,company_calendar,logo_link,company_name_copg,Licence No :,Start Date :,Expiry Date :,Address :,Phone :,Email :,active_company
SEVILLE PRODUCTS LLC BR,https://eemis.mglsd.go.ug/companies/SevilleProductsLLCBr_33022296,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+971-504-562216,"Dec 12, 2024 - Dec 12, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2346_1732007712.jpg,SEVILLE PRODUCTS LLC BR,AE24120013,12 December 2024,12 December 2026,"(' P.O Box ', 'Dubayy, United Arab Emirates ')", +971-504-562216 , nadkhan@iffco.com ,True
SHADA NAJD RECRUIMENT OFFICE,https://eemis.mglsd.go.ug/companies/shadanajdrecruimentoffice_21138774,Murabaa district,+966-505-160005,"14 May, 2023 - 14 May, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1877_1670952855.jpg,SHADA NAJD RECRUIMENT OFFICE,SA1032,14 May 2023,14 May 2025,"(' P.O Box ', 'Riyadh, Saudi Arabia ')", +966-505-160005 , shadanajd2040@gmail.com ,True
SHAIYUM INTERNATIONAL LTD,https://eemis.mglsd.go.ug/companies/SHAIYUMINTERNATIONALLTD_16295424,+256-785-102957,+256-785-102957,"20 Jan, 2023 - 19 Jan, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1648_1666063810.jpeg,SHAIYUM INTERNATIONAL LTD,E23010013,20 January 2023,19 January 2025,"(' P.O Box 105729', 'Kampala, Uganda ')", +256-785-102957 , shaiyuminternationalltd@gmail.com ,False
SHANKAR TRADING COMPANY LLC,https://eemis.mglsd.go.ug/companies/SHANKARTRADINGCOMPANYLLC_33078624,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+971-555-015120,"Dec 09, 2024 - Dec 09, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2348_1732528284.png,SHANKAR TRADING COMPANY LLC,AE24120009,09 December 2024,09 December 2026,"(' P.O Box ', 'Dubayy, United Arab Emirates ')", +971-555-015120 , adronabirungi3@gmail.com ,True
SHARJA LABOUR INTERNATIONAL LTD,https://eemis.mglsd.go.ug/companies/SHARJALABOURINTERNATIONALLTD_23026086,BWEYOGERERE  KITO ROAD,+256-773-466668,"14 Mar, 2024 - 13 Mar, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1959_1702143812.jpg,SHARJA LABOUR INTERNATIONAL LTD,E24030003,14 March 2024,13 March 2026,"(' P.O.BOX 112908 KAMPALA, UGANDA', 'Wakiso, Uganda ')", +256-773-466668 , sharjalabour@gmail.com ,True
SHARP INTERNATIONAL EMPLOYMENT AGENCY LTD,https://eemis.mglsd.go.ug/companies/SHARPINTERNATIONALEMPLOYMENTAGENCYLTD_16454016,107460 KLA,+256-772-332108,"25 Mar, 2025 - 24 Mar, 2027",https://eemis.mglsd.go.ug/assets/images/brands/comp_1656_1721914132.jpg,SHARP INTERNATIONAL EMPLOYMENT AGENCY LTD,E25030014,25 March 2025,24 March 2027,"(' P.O Box 107460', 'Kampala, Uganda ')", +256-772-332108 , sharpinternational256@gmail.com ,True
SHUKRAN HABIB CONSULTANTS LTD,https://eemis.mglsd.go.ug/companies/SHUKRANHABIBCONSULTANTSLTD_185856,"LWEZA, ENTEBBE ROAD, OPPOSITE NWSC OFFICES",+256-702-000206,"25 Nov, 2024 - 24 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_176_1599640447.jpg,SHUKRAN HABIB CONSULTANTS LTD,E24110030,25 November 2024,24 November 2026,"(' P.O.BOX 146098, KAMPALA', 'Wakiso, Uganda ')", +256-702-000206 , shukranhabibconsultants@gmail.com ,True
SIBANGA CONSULTS LIMITED,https://eemis.mglsd.go.ug/companies/SIBANGACONSULTSLIMITED_1464216,14600 KAMPALA,+256-780-953978,"28 Feb, 2024 - 27 Feb, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_494_1702388337.jpg,SIBANGA CONSULTS LIMITED,E24020023,28 February 2024,27 February 2026,"(' 112684  KAMPALA', 'Wakiso, Uganda ')", +256-780-953978 , sibangaconsults82@gmail.com ,True
SIDQ RECRUITMENT COMPANY,https://eemis.mglsd.go.ug/companies/SIDQRECRUITMENTCOMPANY_20668416,KING ABDU AL AZIZ ROAD,+966-545-557605,"15 Jul, 2023 - 15 Jul, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1856_1667991716.jpg,SIDQ RECRUITMENT COMPANY,SA1042,15 July 2023,15 July 2025,"(' P.O Box ', 'Riyadh, Saudi Arabia ')", +966-545-557605 , REC@SIDQ.SA ,True
SKYNET CONSULTANTS INTERNATIONAL LIMITED,https://eemis.mglsd.go.ug/companies/SKYNETCONSULTANTSINTERNATIONALLIMITED_384054,"41 Nkrumah Rd, Kampala, Uganda",+256-702-469517,"20 Sep, 2023 - 19 Sep, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_253_1692009733.jpg,SKYNET CONSULTANTS INTERNATIONAL LIMITED,E23090013,20 September 2023,19 September 2025,"(' P.O BOX 26465, KAMPALA', 'Kampala, Uganda ')", +256-702-469517 , skynetconsultug@gmail.com ,True
SKYZ LIMITED,https://eemis.mglsd.go.ug/companies/SKYZLIMITED_974454,"NTINDA, MARTYRS GARDEN ROAD A,  NEAR UNEB",+256773449691,"29 Apr, 2024 - 28 Apr, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_403_1646137929.jpeg,SKYZ LIMITED,E24040013,29 April 2024,28 April 2026,"(' P.O.BOX 6705 KAMPALA UGANDA', 'Kampala, Uganda ')", +256773449691 , Skyzltd1@gmail.com ,True
SMART ARROWS RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/SmartArrowsRecruitmentOffice_20579424,SAEED BIN ZAYD,+966-538-950873,"21 Sep, 2023 - 21 Sep, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1852_1695036078.jpg,SMART ARROWS RECRUITMENT OFFICE,SA23090014,21 September 2023,21 September 2025,"(' P.O Box ', 'Riyadh, Saudi Arabia ')", +966-538-950873 , mubarak@bcgroup-sa.com ,True
SMILE JOBS CONSULTANTS LTD,https://eemis.mglsd.go.ug/companies/SMILEJOBSCONSULTANTSLTD_4304454,BUSEGA,+256782868614,"29 Apr, 2024 - 28 Apr, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_847_1648120952.jpeg,SMILE JOBS CONSULTANTS LTD,E24040020,29 April 2024,28 April 2026,"(' P.O.BOX 104841 KAMPALA UGANDA', 'Kampala, Uganda ')", +256782868614 , smilejobsconsultants@gmail.com ,True
"SOC, LLC",https://eemis.mglsd.go.ug/companies/SOCLLC_27349350,"WXRR+VQ Lusail West, Qatar",+___-___-______,"17 Oct, 2024 - 17 Oct, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2135_1700072661.jpg,"SOC, LLC",QA24100006,17 October 2024,17 October 2026,"(' P.O Box ', 'Doha, Qatar ')", +___-___-______ , WPSDohaALSS@soc-usa.com ,True
SOVRAN RECRUITMENT AGENCY LIMITED,https://eemis.mglsd.go.ug/companies/SOVRANRECRUITMENTAGENCYLIMITED_5200566,71481 KAMPALA,+256-200-919335,"08 Aug, 2024 - 07 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_931_1651002557.png,SOVRAN RECRUITMENT AGENCY LIMITED,E24080007,08 August 2024,07 August 2026,"(' 71481 CLOCK TOWER KAMPALA', 'Kampala, Uganda ')", +256-200-919335 , eliotainomugisha@yahoo.co.uk ,True
SOWICKS RECRUITMENT AGENCY LTD,https://eemis.mglsd.go.ug/companies/SOWICKSRECRUITMENTAGENCYLTD_884736,MAKINDYE,+256773970246,"26 Feb, 2023 - 25 Feb, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_384_1669194626.jpeg,SOWICKS RECRUITMENT AGENCY LTD,E23020020,26 February 2023,25 February 2025,"(' P.O.BOX 103473 KAMPALA . UGANDA', 'Kampala, Uganda ')", +256773970246 , sowicksrecruitmentagencyltd@gmail.com ,False
SPARK LABOUR AGENCY LIMITED,https://eemis.mglsd.go.ug/companies/SPARKLABOURAGENCYLIMITED_1743126,LUNGUJJA  MAKAMBA ROAD,+256-786-691694,"04 Apr, 2023 - 03 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_539_1670836018.jpeg,SPARK LABOUR AGENCY LIMITED,E23040010,04 April 2023,03 April 2025,"(' P.O.BOX 104367 KAMPALA UGANDA', 'Kampala, Uganda ')", +256-786-691694 , sparklabouragency@gmail.com ,False
SPARK SECURITY SERVICE SOLE PROPRIETORSHIP LLC,https://eemis.mglsd.go.ug/companies/SPARKSECURITYSERVICESOLEPROPRIETORSHIPLLC_25461600,"ABDULLA AL MULLA BLDG 39, FLOOR 1&2, AL NAHYAN CAMP, ABU DHABI, UAE",+971-012-666113,"15 Aug, 2023 - 15 Aug, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_2060_1691394777.png,SPARK SECURITY SERVICE SOLE PROPRIETORSHIP LLC,AE23080012,15 August 2023,15 August 2025,"(' P.O Box ', 'Abu Zaby, United Arab Emirates ')", +971-012-666113 , sparksecservices8@gmail.com ,True
SPHERE RECRUITMENT LTD,https://eemis.mglsd.go.ug/companies/SPHERERECRUITMENTLTD_4541400,104009 Kampala,+256-707-555008,"26 Aug, 2024 - 25 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_870_1652780914.jpeg,SPHERE RECRUITMENT LTD,E24080043,26 August 2024,25 August 2026,"(' P.O Box 3673', 'Kampala, Uganda ')", +256-707-555008 , sphererecruitmentltd@gmail.com ,True
SPIN LABOUR CONSULTANTS LIMITED,https://eemis.mglsd.go.ug/companies/SPINLABOURCONSULTANTSLIMITED_252150,"PLOT 1098, OFF KABAKA ANJAGALA ROAD",+256-702-222288,"18 Nov, 2024 - 17 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_205_1583251032.jpg,SPIN LABOUR CONSULTANTS LIMITED,E24110015,18 November 2024,17 November 2026,"(' P.O Box 37226', 'Kampala, Uganda ')", +256-702-222288 , spinconsults@gmail.com ,True
SRS SPECIALIST SECURITY SERVICES,https://eemis.mglsd.go.ug/companies/SRSSPECIALISTSECURITYSERVICES_23832294,"MAI TOWER ,ALHDAH 1",+256-787-646607,"30 Jan, 2023 - 30 Jan, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1993_1672736362.jpg,SRS SPECIALIST SECURITY SERVICES,AE23010035,30 January 2023,30 January 2025,"(' P.O Box ', ""'Ajman, United Arab Emirates "")", +256-787-646607 , himbfestus@gmail.com ,False
STREPA INTERNATIONAL SERVICES LIMITED,https://eemis.mglsd.go.ug/companies/STREPAINTERNATIONALSERVICESLIMITED_212064,RUBAGA,+256-772-520685,"31 Jul, 2023 - 30 Jul, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_188_1680850906.jpg,STREPA INTERNATIONAL SERVICES LIMITED,E23070025,31 July 2023,30 July 2025,"(' P.O BOX 10397, KAMPALA UGANDA', 'Kampala, Uganda ')", +256-772-520685 , strepainternationalugandaltd@yahoo.com ,True
SUCCESS JOBS CONSULTANTS LTD,https://eemis.mglsd.go.ug/companies/SUCCESSJOBSCONSULTANTSLTD_969624,ZANA,+256-701-272328,"18 Nov, 2024 - 17 Nov, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_402_1659597177.png,SUCCESS JOBS CONSULTANTS LTD,E24110019,18 November 2024,17 November 2026,"(' P.O.BOX 104841 KAMPALA, UGANDA', 'Kampala, Uganda ')", +256-701-272328 , Successjobsconsultants@gmail.com ,True
SUNDOS ABDUL AZIZ AL JUHANI RECRUITMENT COMPANY,https://eemis.mglsd.go.ug/companies/SundosAbdulAzizAlJuhaniRecruitmentCompany_29543766,Riyadh -Saudi Arabia,+966-500-068446,"19 Feb, 2024 - 19 Feb, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2219_1707299385.png,SUNDOS ABDUL AZIZ AL JUHANI RECRUITMENT COMPANY,SA24020013,19 February 2024,19 February 2026,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-500-068446 , sondosoffice2030@gmail.com ,True
SUNDOS ABDUL AZIZ AL JUHANI RECRUITMENT COMPANY,https://eemis.mglsd.go.ug/companies/SundosAbdulAzizAlJuhaniRecruitmentCompany_29543766,Riyadh -Saudi Arabia,+966-500-068446,"19 Feb, 2024 - 19 Feb, 2026",,,,,,,,,False
SUNLAND AGENCIES LTD,https://eemis.mglsd.go.ug/companies/SUNLANDAGENCIESLTD_10454400,+256702749494,+256-702-749494,"08 Aug, 2024 - 07 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1320_1653905587.jpg,SUNLAND AGENCIES LTD,E24080011,08 August 2024,07 August 2026,"(' P.O Box 1456', 'Kampala, Uganda ')", +256-702-749494 , sunlandagencies@gmail.com ,True
SUPREME LINK LIMITED,https://eemis.mglsd.go.ug/companies/SUPREMELINKLIMITED_637656,"WAKALIGA - WAKALIGA ROAD, OPPOSITE LUBIRIRI SECONDARY SCHOOL KAMPALA UGANDA",+256-782-767154,"19 Jun, 2024 - 18 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_326_1550654848.jpg,SUPREME LINK LIMITED,E24060014,19 June 2024,18 June 2026,"(' P.O Box 6077', 'Kampala, Uganda ')", +256-782-767154 , supremelink8@gmail.com ,True
SUUBI RECRUITMENT CO. LTD.,https://eemis.mglsd.go.ug/companies/SUUBIRECRUITMENTCOLTD_718296,"75A KIMERA Rd, KAMPALA, UGANDA",+256-783-564019,"02 Apr, 2024 - 01 Apr, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_346_1697175460.jpg,SUUBI RECRUITMENT CO. LTD.,E24040001,02 April 2024,01 April 2026,"(' 3507 KAMPALA', 'Kampala, Uganda ')", +256-783-564019 , SUUBIRECRUITMENT@YAHOO.COM ,True
SUUDI RECRUITMENT AGENCY LTD,https://eemis.mglsd.go.ug/companies/SUUDIRECRUITMENTAGENCYLTD_10328064,"14121, MENGO",+256-702-556069,"08 Aug, 2024 - 07 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1312_1649835219.gif,SUUDI RECRUITMENT AGENCY LTD,E24080008,08 August 2024,07 August 2026,"(' P.O Box 14121, MENGO', 'Kampala, Uganda ')", +256-702-556069 , ssuudirecruitmentagencyltd@gmail.com ,True
SWIFT INTERNATIONAL RECRUITERS LIMITED,https://eemis.mglsd.go.ug/companies/SWIFTINTERNATIONALRECRUITERSLIMITED_42336,LUNGUJJA SSEKABAKA KINTU ROAD,+256-392-174783,"31 May, 2024 - 30 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_84_1643699520.jpeg,SWIFT INTERNATIONAL RECRUITERS LIMITED,E24050030,31 May 2024,30 May 2026,"(' P.O Box 6521', 'Kampala, Uganda ')", +256-392-174783 , swiftinternationalrecruiters@gmail.com ,True
T & N MIRACLE AGENCIES LTD,https://eemis.mglsd.go.ug/companies/TNMIRACLEAGENCIESLTD_14489496,1456 KAMPALA,+256-752-896624,"18 Jul, 2024 - 17 Jul, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1554_1655720098.jpg,T & N MIRACLE AGENCIES LTD,E24070010,18 July 2024,17 July 2026,"(' P.O Box 1456', 'Kampala, Uganda ')", +256-752-896624 , miracletnagencies@gmail.com ,True
TAAKED ALJAUDA RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/taakedaljaudarecruitmentoffice_32741376,"Taif, Saudi Arabia",+966-509-801098,"Nov 30, 2024 - Nov 29, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2336_1729338180.jpg,TAAKED ALJAUDA RECRUITMENT OFFICE,SA24110037,30 November 2024,29 November 2026,"(' P.O Box ', 'Makkah, Saudi Arabia ')", +966-509-801098 , taakedaljauda@hotmail.com ,True
TAIBA MAN POWER AGENCY LTD,https://eemis.mglsd.go.ug/companies/TAIBAMANPOWERAGENCYLTD_129654,Block 1 Plot 541 WAKALIGA ROAD,+256-772-892549,"02 Jul, 2024 - 01 Jul, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_147_1646629015.png,TAIBA MAN POWER AGENCY LTD,E24070004,02 July 2024,01 July 2026,"(' P.O Box ', 'Kampala, Uganda ')", +256-772-892549 , taiba.uga@gmail.com ,True
TAKAMOL ALKHIBRAT RECRUITMENT COMPANY,https://eemis.mglsd.go.ug/companies/TakamolAlkhibratRecruitmentCompany_21865686,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-533-229222,"11 Feb, 2024 - 11 Feb, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1909_1666429959.jpg,TAKAMOL ALKHIBRAT RECRUITMENT COMPANY,SA24020008,11 February 2024,11 February 2026,"(' P.O Box ', 'Ar Riyad, Saudi Arabia ')", +966-533-229222 , takamolre@gmail.com ,True
TALENT POWER EMPLOYMENT SERVICES,https://eemis.mglsd.go.ug/companies/TALENTPOWEREMPLOYMENTSERVICES_32685336,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+971-026-268900,"Oct 23, 2024 - Oct 23, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2334_1729077486.jpg,TALENT POWER EMPLOYMENT SERVICES,AE24100011,23 October 2024,23 October 2026,"(' P.O Box ', 'Abu Zaby, United Arab Emirates ')", +971-026-268900 , tpes@tpes-emirates.com ,True
TAMAM RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/TAMAMRECRUITMENTOFFICE_30781350,"Al Falahh, Riyadh 12431, Saudi Arabia",+966-112-101520,"05 Nov, 2024 - 23 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_2265_1716885529.jpeg,TAMAM RECRUITMENT OFFICE,SA24110010,05 November 2024,23 April 2025,"(' P.O Box ', 'Riyadh, Saudi Arabia ')", +966-112-101520 , t.r.o@hotmail.com ,True
TARGET RECRUITMENT AGENCY U LIMITED,https://eemis.mglsd.go.ug/companies/TARGETRECRUITMENTAGENCYULIMITED_848256,NSAMBYA,+256-761-353825,"28 Aug, 2023 - 27 Aug, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_376_1561038703.jpg,TARGET RECRUITMENT AGENCY U LIMITED,E23080014,28 August 2023,27 August 2025,"(' P.O.BOX KAMPALA UGANDA', 'Kampala, Uganda ')", +256-761-353825 , Targetugandajobs@gmail.com ,True
TARM CAPITAL LIMITED,https://eemis.mglsd.go.ug/companies/TARMCAPITALLIMITED_4468614,0752224210,+256-772-569044,"02 Oct, 2023 - 01 Oct, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_863_1680868073.jpg,TARM CAPITAL LIMITED,E23100005,02 October 2023,01 October 2025,"(' 102228,kampala', 'Kampala, Uganda ')", +256-772-569044 , tarmcapitalug@gmail.com ,True
TASAHEEL RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/TasaheelRecruitmentOffice_19332150,Makkah,+966-555-553093,"18 Sep, 2023 - 18 Sep, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1795_1664627172.jpeg,TASAHEEL RECRUITMENT OFFICE,SA23090009,18 September 2023,18 September 2025,"(' P.O Box ', 'Makkah, Saudi Arabia ')", +966-555-553093 , info@tasaheel-ksa.com ,True
TASHILAT ALMASAFAH RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/TASHILATALMASAFAHRECRUITMENTOFFICE_28435974,"As Sulimaniyah, Riyadh 12431, Saudi Arabia",+966-502-885103,"22 Jul, 2024 - 22 Jul, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_2177_1703743043.jpeg,TASHILAT ALMASAFAH RECRUITMENT OFFICE,SA24070014,22 July 2024,22 July 2026,"(' P.O Box ', 'Makkah, Saudi Arabia ')", +966-502-885103 , t.almesafah@gmail.com ,True
TASPER INTERNATIONAL LTD,https://eemis.mglsd.go.ug/companies/TASPERINTERNATIONALLTD_14470854,NTINDA,+256782123123,"16 Aug, 2024 - 15 Aug, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_1553_1657010989.jpeg,TASPER INTERNATIONAL LTD,E24080021,16 August 2024,15 August 2026,"(' P.O.BOX 73689 KAMPALA', 'Kampala, Uganda ')", +256782123123 , tasperinternational@gmail.com ,True
TEMPCRO INTERNATIONAL LIMITED,https://eemis.mglsd.go.ug/companies/TEMPCROINTERNATIONALLIMITED_384,"KISASI, KISOTA ROAD",+256-775-911091,"25 Mar, 2025 - 24 Mar, 2027",https://eemis.mglsd.go.ug/assets/images/brands/logo_8161117594255.jpg,TEMPCRO INTERNATIONAL LIMITED,E25030013,25 March 2025,24 March 2027,"(' P.O BOX 71664', 'Kampala, Uganda ')", +256-775-911091 , tempcro@tempcro.com ,True
TEMPCRO INTERNATIONAL LIMITED,https://eemis.mglsd.go.ug/companies/TEMPCROINTERNATIONALLIMITED_384,"KISASI, KISOTA ROAD",+256-775-911091,"26 Feb, 2023 - 25 Feb, 2025",https://eemis.mglsd.go.ug/assets/images/brands/logo_8161117594255.jpg,TEMPCRO INTERNATIONAL LIMITED,E23020015,26 February 2023,25 February 2025,"(' P.O BOX 71664', 'Kampala, Uganda ')", +256-775-911091 , tempcro@tempcro.com ,False
TEMPCRO INTERNATIONAL LIMITED,https://eemis.mglsd.go.ug/companies/TEMPCROINTERNATIONALLIMITED_384,"KISASI, KISOTA ROAD",+256-775-911091,"26 Feb, 2023 - 25 Mar, 2025",https://eemis.mglsd.go.ug/assets/images/brands/logo_8161117594255.jpg,TEMPCRO INTERNATIONAL LIMITED,E23020015,26 February 2023,25 March 2025,"(' P.O BOX 71664', 'Kampala, Uganda ')", +256-775-911091 , tempcro@tempcro.com ,False
TENNET RECRUITMENT LTD,https://eemis.mglsd.go.ug/companies/TENNETRECRUITMENTLTD_1182816,OLD KIRA NTINDA KISASI ROAD,+256-773-167318,"19 Jun, 2024 - 18 Jun, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_444_1637830110.jpg,TENNET RECRUITMENT LTD,E24060012,19 June 2024,18 June 2026,"(' P.O.BOX 801241', 'Kampala, Uganda ')", +256-773-167318 , benoir90@gmail.com ,True
TERRYSOME INVESTMENTS LIMITED,https://eemis.mglsd.go.ug/companies/TERRYSOMEINVESTMENTSLIMITED_1365174,BALINTUMA ROAD,+256-706-496674,"29 Apr, 2024 - 28 Apr, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_477_1645457505.jpeg,TERRYSOME INVESTMENTS LIMITED,E24040019,29 April 2024,28 April 2026,"(' P.O.BOX 25897 KAMPALA UGANDA', 'Kampala, Uganda ')", +256-706-496674 , terrysomeltd@gmail.com ,True
TESLA RECRUITMENT SERVICES,https://eemis.mglsd.go.ug/companies/TeslaRecruitmentServices_24096096,Dubai,+971-508-723282,"15 May, 2023 - 15 May, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_2004_1675097089.png,TESLA RECRUITMENT SERVICES,AE23050026,15 May 2023,15 May 2025,"(' P.O Box ', 'Dubayy, United Arab Emirates ')", +971-508-723282 , bdm@teslarecruiters.com ,True
THE NORMANDY COMPANY UGANDA LIMITED,https://eemis.mglsd.go.ug/companies/THENORMANDYCOMPANYUGANDALIMITED_6936,"Northern Bypass, Kampala, Uganda",+256-414-531983,"23 Mar, 2023 - 15 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_34_1669974215.jpg,THE NORMANDY COMPANY UGANDA LIMITED,E23030007,23 March 2023,15 April 2025,"(' P.O Box 21296', 'Kampala, Uganda ')", +256-414-531983 , info@thenormandycompany.com ,True
THE NORMANDY COMPANY UGANDA LIMITED,https://eemis.mglsd.go.ug/companies/THENORMANDYCOMPANYUGANDALIMITED_6936,"Northern Bypass, Kampala, Uganda",+256-414-531983,"23 Mar, 2023 - 22 Mar, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_34_1669974215.jpg,THE NORMANDY COMPANY UGANDA LIMITED,E23030007,23 March 2023,22 March 2025,"(' P.O Box 21296', 'Kampala, Uganda ')", +256-414-531983 , info@thenormandycompany.com ,False
THIQAAT ALMUSTAGDEM RECRUITMENT OFFICE,https://eemis.mglsd.go.ug/companies/ThiqaatAlmustagdemRecruitmentOffice_18019734,https://maps.app.goo.gl/zyu6NRbHELKp4yj6A?g_st=iw,+966-590-596059,"06 Jul, 2023 - 06 Jul, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1733_1686407007.jpeg,THIQAAT ALMUSTAGDEM RECRUITMENT OFFICE,SA170,06 July 2023,06 July 2025,"(' P.O Box ', 'Saudi Arabia ')", +966-590-596059 , oasis.fff333@gmail.com ,True
TIME MASTER (U) LTD,https://eemis.mglsd.go.ug/companies/TIMEMASTERULTD_192246,PLOT 752 KYEYAGALILE ROAD,+256-703-487292,"04 Apr, 2023 - 03 Apr, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_179_1601311049.jpg,TIME MASTER (U) LTD,E23040005,04 April 2023,03 April 2025,"(' P.O BOX 34600, KAMPALA', 'Wakiso, Uganda ')", +256-703-487292 , timemasteruganda@gmail.com ,False
TIME MASTER (U) LTD,https://eemis.mglsd.go.ug/companies/TIMEMASTERULTD_192246,PLOT 752 KYEYAGALILE ROAD,+256-703-487292,"04 Apr, 2023 - 03 Apr, 2025",,,,,,,,,False
TIMPA INTERNATIONAL AGENCY LIMITED,https://eemis.mglsd.go.ug/companies/TIMPAINTERNATIONALAGENCYLIMITED_12320934,"106753,  KAMPALA",+256-783-000269,"20 Jan, 2023 - 19 Jan, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_1433_1666183125.jpg,TIMPA INTERNATIONAL AGENCY LIMITED,E23010019,20 January 2023,19 January 2025,"(' P.O.Box', 'Kampala, Uganda ')", +256-783-000269 , timpainternationalagency@gmail.com ,False
TIRAJO EMPLOYMENT AGENCIES LTD,https://eemis.mglsd.go.ug/companies/TIRAJOEMPLOYMENTAGENCIESLTD_5400,Plot 4581 Ntinda Bukoto Road,+256-775-893206,"15 Apr, 2024 - 14 Apr, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_30_1569838888.png,TIRAJO EMPLOYMENT AGENCIES LTD,E24040007,15 April 2024,14 April 2026,"(' P.O.BOX 14208,KAMPALA UGANDA', 'Mbarara, Uganda ')", +256-775-893206 , tirajoagency@gmail.com ,True
TOP NOTCH RECRUITMENT SERVICES UGANDA LIMITED,https://eemis.mglsd.go.ug/companies/TOPNOTCHRECRUITMENTSERVICESUGANDALIMITED_107736,SEKABAKA ROAD WAKALIGA,+256-200-904091,"31 May, 2024 - 30 May, 2026",https://eemis.mglsd.go.ug/assets/images/brands/comp_134_1644411891.jpg,TOP NOTCH RECRUITMENT SERVICES UGANDA LIMITED,E24050029,31 May 2024,30 May 2026,"(' P.O Box ', 'Kampala, Uganda ')", +256-200-904091 , topnotchrecruitmentservices@gmail.com ,True
TRANSCEND AGENCIES INTERNATIONAL LIMITED,https://eemis.mglsd.go.ug/companies/TRANSCENDAGENCIESINTERNATIONALLIMITED_366054,"PLOT 2407, KIWAFU ESTATE, KANSANGA, KAMPALA, UGANDA",+256759588122,"09 May, 2023 - 08 May, 2025",https://eemis.mglsd.go.ug/assets/images/brands/comp_247_1677054434.jpg,TRANSCEND AGENCIES INTERNATIONAL LIMITED,E23050021,09 May 2023,08 May 2025,"(' PO BOX 33565, KAMPALA', 'Kampala, Uganda ')", +256759588122 , info@tragenciesint.com ,True
